cohort,target,budget,method,sites,site_folds,rmse_median,rmse_mean,r2_median,r2_mean,unit_spearman_median,unit_spearman_mean,block_spearman_median,block_spearman_mean,centred_rmse_median,bias_mean
all_site_folds_to_100,ahn4_sigma_z,5,target_reference_mean,20,100,1.152315599911642,1.1863709352225167,-0.1226850723271134,-0.2781708653016825,,,,,1.041503964911815,-0.04809905783234832
all_site_folds_to_100,ahn4_sigma_z,10,source_offset,20,100,1.0176701347975246,1.0265136698116029,0.07337619161562864,0.033453169589515844,0.419380676274527,0.4287785870331029,0.49931581828133553,0.4786048931507978,0.9539312133929692,-0.0023850734317295945
all_site_folds_to_100,ahn4_sigma_z,10,source_plus_target_ridge,20,100,1.0966638718714876,1.183996435839825,-0.0464802953458337,-0.40967606149767494,0.4205594872544829,0.4289421077039234,0.5174809844886571,0.4769927632157627,0.9516433352785204,-0.04415341193725378
all_site_folds_to_100,ahn4_sigma_z,10,target_only_ridge,20,100,1.0712123147245234,1.0843773496566602,-0.01706981090943065,-0.06561806001458878,0.3160413569317145,0.2978495275939432,0.39782368015126635,0.3473047721166209,1.000537379658162,-0.019412224236967743
all_site_folds_to_100,ahn4_sigma_z,10,target_reference_mean,20,100,1.1049699402445037,1.1394880343610436,-0.06575978903274066,-0.1602535497993653,,,,,1.041503964911815,-0.018866257241356342
all_site_folds_to_100,ahn4_sigma_z,25,source_offset,20,100,0.9982355564310648,1.0057968058180946,0.09137417908005516,0.07589506501269169,0.419380676274527,0.4287785870331029,0.49931581828133553,0.4786048931507978,0.9539312133929692,-0.005046659220328769
all_site_folds_to_100,ahn4_sigma_z,25,source_plus_target_ridge,20,100,1.0867715469717925,1.1741455048701073,-0.04158209318849135,-0.379231954967566,0.4214881855937209,0.4303005822412494,0.5177865612648223,0.47920666568727927,0.9510862819600006,-0.04047247358874328
all_site_folds_to_100,ahn4_sigma_z,25,target_only_ridge,20,100,0.9958573817319549,0.9983867945095848,0.12932853696410196,0.09583700935983964,0.42763270163832856,0.40918279898205,0.5320068388880821,0.4718540096008698,0.9537270349807154,-0.00806016909285008
all_site_folds_to_100,ahn4_sigma_z,25,target_reference_mean,20,100,1.0928624707178392,1.1150831667497323,-0.0473292070597478,-0.1031367148607287,,,,,1.041503964911815,-0.012192643161404103
all_site_folds_to_100,ahn4_sigma_z,50,source_offset,20,100,0.9841133570006895,0.9995098984652341,0.0985816302563821,0.08861136332828025,0.419380676274527,0.4287785870331029,0.49931581828133553,0.4786048931507978,0.9539312133929692,-0.007946954143475429
all_site_folds_to_100,ahn4_sigma_z,50,source_plus_target_ridge,20,100,1.079659882954672,1.1595181376938453,-0.035004478978419004,-0.3353630576193811,0.42450977639167486,0.43242441991823616,0.5333333333333333,0.48264359411974844,0.9503330747287966,-0.03576434117417461
all_site_folds_to_100,ahn4_sigma_z,50,target_only_ridge,20,100,0.9531627336305508,0.9482261597659662,0.22316765953171364,0.18032892468510603,0.48477529752614046,0.4722745024721813,0.5984653277756725,0.5343126346218245,0.9116463656045724,-0.015567723056735462
all_site_folds_to_100,ahn4_sigma_z,50,target_reference_mean,20,100,1.0933614625983625,1.1090288414578415,-0.04096309072468615,-0.08972707213500979,,,,,1.041503964911815,-0.013875171745407542
all_site_folds_to_100,ahn4_sigma_z,100,source_offset,20,100,0.9782696363033601,0.9956890130250095,0.10001566837839335,0.09478252130101493,0.419380676274527,0.4287785870331029,0.49931581828133553,0.4786048931507978,0.9539312133929692,0.024167855229370303
all_site_folds_to_100,ahn4_sigma_z,100,source_plus_target_ridge,20,100,1.0611362551645298,1.1346045009144958,-0.027194329682408952,-0.26390588605721105,0.4286258363747416,0.4363339507288686,0.5358511220580187,0.4870545571545203,0.9487740429538254,-0.02812587261382292
all_site_folds_to_100,ahn4_sigma_z,100,target_only_ridge,20,100,0.9243536595701226,0.9129127576200798,0.26324680666943867,0.23664803171189389,0.5200448683155079,0.5112675580501751,0.632052047569289,0.5685874403998482,0.8863814965842816,-0.010216451894481166
all_site_folds_to_100,ahn4_sigma_z,100,target_reference_mean,20,100,1.0877758319816506,1.1067485116346587,-0.034924138907056104,-0.08682796637051117,,,,,1.041503964911815,0.013039251351964508
matched_200_eligible_folds,ahn4_entropy,0,source_mean,19,87,0.347285360451469,0.3478091146479835,-0.4176057852175618,-0.960067211591748,,,,,0.2586027129826523,0.02927433400176379
matched_200_eligible_folds,ahn4_entropy,0,source_ridge,19,87,0.2103977050091799,0.22538635640990928,0.2831108884768447,0.08775194143069323,0.6239681066206942,0.612528209699789,0.6980295566502462,0.6148064235334786,0.1960769281125542,-0.011405394684569149
matched_200_eligible_folds,ahn4_entropy,2,source_offset,19,87,0.22812158965485405,0.24231586157698493,0.19634934004008545,0.017476519192914295,0.6239681066206942,0.6125282096997889,0.6980295566502462,0.6148064235334785,0.1960769281125542,-0.01032016825459902
matched_200_eligible_folds,ahn4_entropy,2,source_plus_target_ridge,19,87,0.20860508130376748,0.2242631685743865,0.28507388916481785,0.09820033920464696,0.6279191393429036,0.6140753197067311,0.7009852216748766,0.6153628779908624,0.19573942244999334,-0.010632595775702218
matched_200_eligible_folds,ahn4_entropy,2,target_only_ridge,19,87,0.41217543719699695,1.3542514786735491,-1.3834643156664947,-897.4988344084751,0.02269048443562725,0.03531563700326102,0.0298984935386277,0.040164508942592325,0.3373008327172399,0.08597839133867739
matched_200_eligible_folds,ahn4_entropy,2,target_reference_mean,19,87,0.31132427641557936,0.32391205831508285,-0.2659704293375464,-0.5827991106006757,,,,,0.2586027129826523,-0.0053397203778026295
matched_200_eligible_folds,ahn4_entropy,5,source_offset,19,87,0.21495252306242255,0.21973236234257346,0.2880555422968548,0.22566312914131356,0.6239681066206942,0.6125282096997889,0.6980295566502462,0.6148064235334785,0.1960769281125542,-0.010777725931575553
matched_200_eligible_folds,ahn4_entropy,5,source_plus_target_ridge,19,87,0.20835945385659244,0.22381016797265263,0.297689537597588,0.10368088102419526,0.6307120845256439,0.6145150414613403,0.703670745272525,0.6158549301005256,0.1957352892139373,-0.01056218189428388
matched_200_eligible_folds,ahn4_entropy,5,target_only_ridge,19,87,0.2652566991142333,0.27483205962232776,-0.040805021534514097,-0.12240920734020776,0.3301007473378186,0.312130591009347,0.38319626044583593,0.33704723245010143,0.2431595418515336,-0.013118428895263079
matched_200_eligible_folds,ahn4_entropy,5,target_reference_mean,19,87,0.28499656571647275,0.29455284099770085,-0.12724709599022485,-0.24857303915672507,,,,,0.2586027129826523,-0.015428690107215195
matched_200_eligible_folds,ahn4_entropy,10,source_offset,19,87,0.20637785945839848,0.21048872208269231,0.3388988992225247,0.2909629163625712,0.6239681066206942,0.6125282096997889,0.6980295566502462,0.6148064235334785,0.1960769281125542,-0.005578156876530727
matched_200_eligible_folds,ahn4_entropy,10,source_plus_target_ridge,19,87,0.20811639665897058,0.22316702895144971,0.2994901154327396,0.11181188931318793,0.6312015467645833,0.6150210311787567,0.703670745272525,0.6161379368158995,0.1957446515357876,-0.010334735406486616
matched_200_eligible_folds,ahn4_entropy,10,target_only_ridge,19,87,0.244859167294103,0.25002480121431975,0.0846342446572464,0.05533068636014498,0.4291768048155805,0.41519135794225237,0.4840719250764227,0.4477672849777131,0.23285878712936914,-0.01173169949240807
matched_200_eligible_folds,ahn4_entropy,10,target_reference_mean,19,87,0.2803774508453206,0.2841566590047078,-0.06262356429337586,-0.1536136062637606,,,,,0.2586027129826523,-0.010715148851615059
matched_200_eligible_folds,ahn4_entropy,25,source_offset,19,87,0.20196574342278356,0.2063177492663725,0.35083294687637956,0.3197548507017334,0.6239681066206942,0.6125282096997889,0.6980295566502462,0.6148064235334785,0.1960769281125542,-0.0063427913858926065
matched_200_eligible_folds,ahn4_entropy,25,source_plus_target_ridge,19,87,0.20759462151343627,0.2211833426698915,0.31680354989641624,0.1360426807758013,0.6308870178851123,0.6163949306895914,0.703670745272525,0.6165757250918974,0.19564000019451025,-0.00986331065221271
matched_200_eligible_folds,ahn4_entropy,25,target_only_ridge,19,87,0.22212415857845796,0.22232450670460452,0.24669732693431265,0.23268907096109978,0.5676560844091698,0.5348562345540608,0.6320054945054945,0.5868272589812494,0.21228732933037034,-0.006013545518656032
matched_200_eligible_folds,ahn4_entropy,25,target_reference_mean,19,87,0.27093510074400085,0.27800340563803083,-0.0412674802992737,-0.09851226962525611,,,,,0.2586027129826523,-0.007289560413734441
matched_200_eligible_folds,ahn4_entropy,50,source_offset,19,87,0.20111790152771825,0.2045578282793449,0.3642343324405358,0.33429503171791713,0.6239681066206942,0.6125282096997889,0.6980295566502462,0.6148064235334785,0.1960769281125542,-0.007017169565724373
matched_200_eligible_folds,ahn4_entropy,50,source_plus_target_ridge,19,87,0.20726896672756362,0.21846741041876325,0.32737267638253775,0.16823165046287472,0.6311810507150086,0.6183914795968758,0.7049261083743841,0.6195096054128528,0.19547353316580152,-0.009171046876833719
matched_200_eligible_folds,ahn4_entropy,50,target_only_ridge,19,87,0.20823316307784978,0.20577921051214806,0.367472705396531,0.33606065592861195,0.634281297222638,0.5964535147034511,0.708327960221991,0.6465061069690188,0.1997665819182689,-0.008342226314685073
matched_200_eligible_folds,ahn4_entropy,50,target_reference_mean,19,87,0.26820518742210314,0.27620454186914917,-0.034164003901398704,-0.0823378487329938,,,,,0.2586027129826523,-0.0079805068008829
matched_200_eligible_folds,ahn4_entropy,100,source_offset,19,87,0.20008749863700664,0.20387979834834308,0.36834259054132623,0.3394924984898389,0.6239681066206942,0.6125282096997889,0.6980295566502462,0.6148064235334785,0.1960769281125542,-0.004097130073886392
matched_200_eligible_folds,ahn4_entropy,100,source_plus_target_ridge,19,87,0.20669495708139524,0.21412931855421577,0.3343101250553277,0.21717725981765434,0.6312095945363525,0.6216478332581149,0.709090909090909,0.6252143351741682,0.1950361348418736,-0.007806663689369721
matched_200_eligible_folds,ahn4_entropy,100,target_only_ridge,19,87,0.19530877185412585,0.19424824101584787,0.42744098962586424,0.4010495908706316,0.6697242997483478,0.6372721325933929,0.7439774424358602,0.6880176819237525,0.1878145914779321,-0.0062087095286488545
matched_200_eligible_folds,ahn4_entropy,100,target_reference_mean,19,87,0.2693594525895035,0.2757687370695462,-0.030556512595938598,-0.07868391611302467,,,,,0.2586027129826523,-0.006489107499003191
matched_200_eligible_folds,ahn4_entropy,200,source_offset,19,87,0.1990016222350211,0.20409594029624223,0.3697081745662948,0.3361249507432392,0.6239681066206942,0.6125282096997889,0.6980295566502462,0.6148064235334785,0.1960769281125542,0.0017767538330833064
matched_200_eligible_folds,ahn4_entropy,200,source_plus_target_ridge,19,87,0.2050857673012037,0.20833700640363262,0.3527670387428957,0.27791963384441865,0.6342181020182962,0.6266968587436998,0.7137931034482757,0.6304585985288644,0.19435068082803975,-0.006156460267165029
matched_200_eligible_folds,ahn4_entropy,200,target_only_ridge,19,87,0.18701822481727395,0.1871119571873276,0.4869726911440865,0.4381330201569553,0.6923186196232287,0.6628410864895283,0.7640509337760815,0.7133703005977288,0.1818493165134265,-0.005243292542185998
matched_200_eligible_folds,ahn4_entropy,200,target_reference_mean,19,87,0.2661397797818338,0.27549599833259375,-0.038610407008974404,-0.07921989382885761,,,,,0.2586027129826523,-0.0004127879319147761
matched_200_eligible_folds,ahn4_height_cv,0,source_mean,19,87,0.1041917145482262,0.1065914644214214,-0.1599425640061489,-0.4047623037000569,,,,,0.0909612542737795,0.005174690347026021
matched_200_eligible_folds,ahn4_height_cv,0,source_ridge,19,87,0.0862727591743795,0.09503338200526454,0.0462173354032415,-0.12323786644094253,0.468347954007074,0.45379391201025876,0.4461672473867597,0.41877660761066315,0.0839429642207732,-0.005745038391341631
matched_200_eligible_folds,ahn4_height_cv,2,source_offset,19,87,0.09617434919323965,0.10311088012342767,-0.0939844753618798,-0.3951097402720791,0.468347954007074,0.45379391201025876,0.4461672473867597,0.41877660761066315,0.0839429642207732,-0.0028754760115885145
matched_200_eligible_folds,ahn4_height_cv,2,source_plus_target_ridge,19,87,0.08595311187991915,0.09467111487861815,0.05135950175202425,-0.11414585660593748,0.4711646421270105,0.4556290306397424,0.4446480938416421,0.4190190472053243,0.08336193286560105,-0.00550016279594773
matched_200_eligible_folds,ahn4_height_cv,2,target_only_ridge,19,87,0.14226938822383545,1.4192094676291618,-1.2984355177132376,-36759.22515434599,0.043581433190757454,0.03744348171301137,0.0291769699565801,0.03757695478210962,0.11928407886700235,-0.4738766059763376
matched_200_eligible_folds,ahn4_height_cv,2,target_reference_mean,19,87,0.1070374580138223,0.11219300419425694,-0.21236444183776199,-0.5850644686990103,,,,,0.0909612542737795,-0.0019844103620309172
matched_200_eligible_folds,ahn4_height_cv,5,source_offset,19,87,0.0900747141086827,0.09410248112922075,0.01725952198968795,-0.12394515569728391,0.468347954007074,0.45379391201025876,0.4461672473867597,0.41877660761066315,0.0839429642207732,-0.004310769576810493
matched_200_eligible_folds,ahn4_height_cv,5,source_plus_target_ridge,19,87,0.08588683720684676,0.09453492203113191,0.050870673888068846,-0.1109354079989553,0.4707398133024694,0.45591249621611984,0.4446480938416421,0.41889556659568344,0.0833527530682607,-0.005444445450212277
matched_200_eligible_folds,ahn4_height_cv,5,target_only_ridge,19,87,0.09848854015435445,0.10112894861007718,-0.13290315277563647,-0.2542801581022443,0.2538490227107656,0.22110227806394347,0.2373596751407846,0.21607916073383757,0.0913490498375614,-0.004309454728774465
matched_200_eligible_folds,ahn4_height_cv,5,target_reference_mean,19,87,0.10109515575509814,0.10209625889690115,-0.1143372423521958,-0.2587867296065519,,,,,0.0909612542737795,-0.0053557173195580505
matched_200_eligible_folds,ahn4_height_cv,10,source_offset,19,87,0.08728389644330614,0.0897507120375986,0.07839089537316271,-0.006467883071713026,0.468347954007074,0.45379391201025876,0.4461672473867597,0.41877660761066315,0.0839429642207732,-0.0013715654255708472
matched_200_eligible_folds,ahn4_height_cv,10,source_plus_target_ridge,19,87,0.0859259268989497,0.09431158122992536,0.050819954064805745,-0.10559340163346315,0.4701245692244632,0.4564486057102999,0.4446480938416421,0.419188570219442,0.08334163005947096,-0.005312601610673346
matched_200_eligible_folds,ahn4_height_cv,10,target_only_ridge,19,87,0.09455577453313445,0.0950543248398523,-0.051801791947256245,-0.09132928368134922,0.31300694376657134,0.2914211785153774,0.28786139421954043,0.28482615347126433,0.0895231891432305,-0.002100934785028716
matched_200_eligible_folds,ahn4_height_cv,10,target_reference_mean,19,87,0.09859500270706381,0.09781891498476307,-0.0595993082086158,-0.13749208628892698,,,,,0.0909612542737795,-0.0024779958533483583
matched_200_eligible_folds,ahn4_height_cv,25,source_offset,19,87,0.0857306145041585,0.08795982118057641,0.10790528934696775,0.037178624647506986,0.468347954007074,0.45379391201025876,0.4461672473867597,0.41877660761066315,0.0839429642207732,-0.0021901133510124613
matched_200_eligible_folds,ahn4_height_cv,25,source_plus_target_ridge,19,87,0.0857831843407478,0.09368927236593326,0.051755986744396854,-0.090698534812326,0.4696178433514693,0.45797595692206716,0.4500282326369283,0.4206910054831743,0.08332705595802326,-0.004991374857671109
matched_200_eligible_folds,ahn4_height_cv,25,target_only_ridge,19,87,0.08872538675685171,0.08908940262821442,0.06389569670020935,0.03941396769714275,0.41112544739404044,0.4057876159046037,0.42025672022644694,0.4081936746563956,0.08517027071290856,-0.0016312989829048163
matched_200_eligible_folds,ahn4_height_cv,25,target_reference_mean,19,87,0.0966570549356901,0.09579038332156158,-0.0362512821527695,-0.08549984875786225,,,,,0.0909612542737795,-0.0025555723258472614
matched_200_eligible_folds,ahn4_height_cv,50,source_offset,19,87,0.08497677974390755,0.08735737999695004,0.1170955446420444,0.049995770172262505,0.468347954007074,0.45379391201025876,0.4461672473867597,0.41877660761066315,0.0839429642207732,-0.002771521910314381
matched_200_eligible_folds,ahn4_height_cv,50,source_plus_target_ridge,19,87,0.0856331686851674,0.0928082820942485,0.0513355968693962,-0.07011169343488541,0.46455667449080024,0.45991970764981377,0.4500282326369283,0.42259705289306304,0.08332981714137586,-0.004541344090774153
matched_200_eligible_folds,ahn4_height_cv,50,target_only_ridge,19,87,0.08557378462103171,0.08524617077398539,0.13053301880670298,0.11882086707621102,0.45954924786436113,0.4619722089502116,0.4875536542505689,0.4708658276959118,0.08252586552251415,-0.0020406755783704696
matched_200_eligible_folds,ahn4_height_cv,50,target_reference_mean,19,87,0.09720044523752436,0.09525524197361011,-0.0299003918264745,-0.07313254421527372,,,,,0.0909612542737795,-0.003214301407371089
matched_200_eligible_folds,ahn4_height_cv,100,source_offset,19,87,0.08487467030546861,0.08712939492392571,0.1211902978493663,0.055263448194923966,0.468347954007074,0.45379391201025876,0.4461672473867597,0.41877660761066315,0.0839429642207732,-0.001538971492369882
matched_200_eligible_folds,ahn4_height_cv,100,source_plus_target_ridge,19,87,0.08546089781774205,0.0914079829528302,0.05640344355771065,-0.03798527715804237,0.46084543910696696,0.4637016401987881,0.4635798983625071,0.4279762019210988,0.08328950376488585,-0.003764735541029419
matched_200_eligible_folds,ahn4_height_cv,100,target_only_ridge,19,87,0.08292929918189215,0.08288469735912002,0.17861031643794906,0.166288082464576,0.5007793455939528,0.4988322023185413,0.5402816109311698,0.5137756889266148,0.08085288136067575,-0.00124955671052762
matched_200_eligible_folds,ahn4_height_cv,100,target_reference_mean,19,87,0.0965179489817242,0.0950360251104681,-0.02617656633142535,-0.0687924321934272,,,,,0.0909612542737795,-0.0035522320815540463
matched_200_eligible_folds,ahn4_height_cv,200,source_offset,19,87,0.08467692991327,0.08715215838256045,0.12430071109295715,0.05377055007711062,0.468347954007074,0.45379391201025876,0.4461672473867597,0.41877660761066315,0.0839429642207732,0.0006031253374546523
matched_200_eligible_folds,ahn4_height_cv,200,source_plus_target_ridge,19,87,0.08498140775406454,0.08956816505575009,0.11230966938403311,0.003430156965427413,0.46614724480578124,0.4695440422288794,0.4545454545454545,0.43301215360592804,0.08317691422939899,-0.002790072710442072
matched_200_eligible_folds,ahn4_height_cv,200,target_only_ridge,19,87,0.08147275338244515,0.08163456105244679,0.2070690808198223,0.1889609371631363,0.5293577866648931,0.5180041784202851,0.5598833159177987,0.5364302786074789,0.07964425050278079,-0.0005926246296793142
matched_200_eligible_folds,ahn4_height_cv,200,target_reference_mean,19,87,0.0977742392109618,0.09511878470921599,-0.02078373797907855,-0.07160967134883957,,,,,0.0909612542737795,-0.003561793860981166
matched_200_eligible_folds,ahn4_height_sd_m,0,source_mean,19,87,1.4010127229490903,1.4915216142491936,-0.3603942958931958,-0.8939731407941971,,,,,1.1530627534643685,0.10880022231295353
matched_200_eligible_folds,ahn4_height_sd_m,0,source_ridge,19,87,1.13128898823866,1.2095464333267985,0.0379315990890242,-0.33025486587261715,0.4701702936593698,0.4727934990482796,0.5901759530791789,0.514775121422937,1.0307513635670065,-0.06375382300236397
matched_200_eligible_folds,ahn4_height_sd_m,2,source_offset,19,87,1.175489798242889,1.2386464369787502,-0.0494975827943652,-0.2904064959607839,0.4701702936593698,0.47279349904827966,0.5901759530791789,0.514775121422937,1.030751363567006,-0.03372562449101726
matched_200_eligible_folds,ahn4_height_sd_m,2,source_plus_target_ridge,19,87,1.131745613139784,1.2092148712580375,0.038285219873284496,-0.3271670749604798,0.4684388880555666,0.4715551694122312,0.5802785923753665,0.5099614674365055,1.0296611155444126,-0.06175116250004442
matched_200_eligible_folds,ahn4_height_sd_m,2,target_only_ridge,19,87,1.7856501372364768,12.761267380876758,-1.2223099703054006,-13302.71345972739,0.0281099169479458,0.029177612425345258,0.0136087344798778,0.0432100014391279,1.4788852267782344,-0.5842105715024792
matched_200_eligible_folds,ahn4_height_sd_m,2,target_reference_mean,19,87,1.343302669403117,1.4143061044986691,-0.21714635688827022,-0.6212436789707864,,,,,1.1530627534643685,-0.01771451147075586
matched_200_eligible_folds,ahn4_height_sd_m,5,source_offset,19,87,1.1014928082248447,1.1104370393241276,0.07007628324242654,0.0075730993606187924,0.4701702936593698,0.47279349904827966,0.5901759530791789,0.514775121422937,1.030751363567006,-0.06566563425209772
matched_200_eligible_folds,ahn4_height_sd_m,5,source_plus_target_ridge,19,87,1.1303740284386306,1.2070454064488751,0.0389025197286097,-0.3205378304758056,0.4686675095612953,0.47188889810108037,0.5802785923753665,0.5101196449059546,1.029460166655138,-0.06085934500789995
matched_200_eligible_folds,ahn4_height_sd_m,5,target_only_ridge,19,87,1.2144130616328384,1.2456270060193064,-0.0823161513965414,-0.21169201971345955,0.247310713103628,0.2307138728607942,0.30821306138910487,0.2671449262605903,1.1306238809162497,-0.06796224879350037
matched_200_eligible_folds,ahn4_height_sd_m,5,target_reference_mean,19,87,1.2264436357956776,1.2774543999707033,-0.10691548897962795,-0.2585845850944015,,,,,1.1530627534643685,-0.08392920748893101
matched_200_eligible_folds,ahn4_height_sd_m,10,source_offset,19,87,1.0752457366436519,1.0711522556793729,0.1199601476519028,0.08664007911773587,0.4701702936593698,0.47279349904827966,0.5901759530791789,0.514775121422937,1.030751363567006,-0.011933711899748492
matched_200_eligible_folds,ahn4_height_sd_m,10,source_plus_target_ridge,19,87,1.1277049954466043,1.2035378283940918,0.03957499466756275,-0.3093784355129164,0.46883867867058904,0.47242214680082395,0.5802785923753665,0.5103726456163965,1.0294511227970542,-0.058663085347034835
matched_200_eligible_folds,ahn4_height_sd_m,10,target_only_ridge,19,87,1.150191751208046,1.1537580094635846,0.0025642950960717004,-0.0337255036145489,0.33511846868209905,0.32528487578744797,0.4159066029755686,0.3789652500005873,1.0962755293537767,-0.040341572028220515
matched_200_eligible_folds,ahn4_height_sd_m,10,target_reference_mean,19,87,1.2035854060388445,1.2350484646981545,-0.0671597526539576,-0.15936001747851608,,,,,1.1530627534643685,-0.03352477586084627
matched_200_eligible_folds,ahn4_height_sd_m,25,source_offset,19,87,1.0578295520028322,1.0508250209168744,0.15157988715902834,0.12507723273902202,0.4701702936593698,0.47279349904827966,0.5901759530791789,0.514775121422937,1.030751363567006,-0.015985284665410552
matched_200_eligible_folds,ahn4_height_sd_m,25,source_plus_target_ridge,19,87,1.115310059949743,1.1933369039366888,0.041956084655270856,-0.2773422752441801,0.4722908079111643,0.4739328230400674,0.5802785923753665,0.5114209349625348,1.0289253632542659,-0.053499898540397495
matched_200_eligible_folds,ahn4_height_sd_m,25,target_only_ridge,19,87,1.0691193619113688,1.0436484000052249,0.16615967628610856,0.1478623032736558,0.4628764705443962,0.44974655075618225,0.5668582375478928,0.5280545317307779,1.0282775997546283,-0.020478913613166345
matched_200_eligible_folds,ahn4_height_sd_m,25,target_reference_mean,19,87,1.1894951460590844,1.209496620987556,-0.045373247883283396,-0.10135863601165444,,,,,1.1530627534643685,-0.02678705724032675
matched_200_eligible_folds,ahn4_height_sd_m,50,source_offset,19,87,1.05535099664159,1.0425936798340982,0.17111782811018456,0.13968182569097004,0.4701702936593698,0.47279349904827966,0.5901759530791789,0.514775121422937,1.030751363567006,-0.026792614562612976
matched_200_eligible_folds,ahn4_height_sd_m,50,source_plus_target_ridge,19,87,1.1048534645776593,1.178691655113173,0.07030824605298186,-0.2326808245958364,0.47869458128078823,0.47637289315544046,0.5890762463343108,0.5149032276776784,1.0287088642413549,-0.04681827608418635
matched_200_eligible_folds,ahn4_height_sd_m,50,target_only_ridge,19,87,1.0174822350252386,0.9870558743778609,0.2539386572684945,0.23084104225614693,0.5177130748873127,0.508452137919051,0.6265935396186708,0.5843990945632648,0.9826840140123724,-0.03414327489963621
matched_200_eligible_folds,ahn4_height_sd_m,50,target_reference_mean,19,87,1.1824715730873763,1.2026418126003768,-0.0375084070506874,-0.08704903912655473,,,,,1.1530627534643685,-0.03705300940542615
matched_200_eligible_folds,ahn4_height_sd_m,100,source_offset,19,87,1.049807536599697,1.0397027576969236,0.179878385917204,0.14264762874990203,0.4701702936593698,0.47279349904827966,0.5901759530791789,0.514775121422937,1.0307513635670063,0.005465738142907677
matched_200_eligible_folds,ahn4_height_sd_m,100,source_plus_target_ridge,19,87,1.0795200518201886,1.1537288312296188,0.0843655103399272,-0.16066764513986806,0.4849733336478493,0.4808711418023805,0.5904058165942716,0.5227034133307082,1.0265485222926425,-0.03528164608807554
matched_200_eligible_folds,ahn4_height_sd_m,100,target_only_ridge,19,87,0.9820311870098273,0.946177281514282,0.29644811959362594,0.2876127399595237,0.5480574808270748,0.5454053542427166,0.6664904862579281,0.6196438936640767,0.9458918918821002,-0.02206767863638273
matched_200_eligible_folds,ahn4_height_sd_m,100,target_reference_mean,19,87,1.1808035019488972,1.2014539292836275,-0.03531390437062215,-0.08694198318661665,,,,,1.1530627534643685,-0.01313467696843705
matched_200_eligible_folds,ahn4_height_sd_m,200,source_offset,19,87,1.0483881910541748,1.0438339727803059,0.1730933990085588,0.1315948743152143,0.4701702936593698,0.47279349904827966,0.5901759530791789,0.514775121422937,1.030751363567006,0.05000267788589607
matched_200_eligible_folds,ahn4_height_sd_m,200,source_plus_target_ridge,19,87,1.0694711211608539,1.11815946206898,0.10645507282177474,-0.06511663584068195,0.4911777743604624,0.48763136337203544,0.5911764705882353,0.5320118205445749,1.0247817927693696,-0.02169022456143115
matched_200_eligible_folds,ahn4_height_sd_m,200,target_only_ridge,19,87,0.9635048410515226,0.9193576550018203,0.34003218120677337,0.32222621879379176,0.5690965736394933,0.571650944233393,0.6904761904761906,0.6441968916577884,0.9300935296996053,-0.012030106863228845
matched_200_eligible_folds,ahn4_height_sd_m,200,target_reference_mean,19,87,1.1908779151644622,1.204440432806455,-0.0325876179586317,-0.09766889265229578,,,,,1.1530627534643685,0.032397350423429644
matched_200_eligible_folds,ahn4_p95_height_m,0,source_mean,19,87,3.5127494428722192,3.8311325128285127,-0.411927142852619,-0.9272991004119526,,,,,2.8852624972787813,0.2761902437455236
matched_200_eligible_folds,ahn4_p95_height_m,0,source_ridge,19,87,2.930808515984261,3.1469026926894967,0.0508515550687136,-0.3742965966683311,0.4683681347971433,0.4525655078332994,0.5464646464646465,0.5212407155638331,2.47209097850887,-0.10683778780830175
matched_200_eligible_folds,ahn4_p95_height_m,2,source_offset,19,87,2.919465977919402,3.1649672990247706,-0.04105095718337265,-0.26535393113319516,0.4683681347971433,0.45256550783329946,0.5464646464646465,0.5212407155638332,2.47209097850887,-0.0600737285763096
matched_200_eligible_folds,ahn4_p95_height_m,2,source_plus_target_ridge,19,87,2.903370892299905,3.1384236839991284,0.05334548494290264,-0.3637493978951971,0.4768565368565369,0.4512914843080767,0.5578947368421052,0.5231579275877198,2.443509084761252,-0.1034916346879773
matched_200_eligible_folds,ahn4_p95_height_m,2,target_only_ridge,19,87,4.575154507774265,20.100274007421692,-1.1428475754366312,-3789.0926049277155,0.03445710129713775,0.039031317169746726,0.04815925235664315,0.04816322946928747,3.728701187840757,6.227912346296333
matched_200_eligible_folds,ahn4_p95_height_m,2,target_reference_mean,19,87,3.4776250108482447,3.6541461919415474,-0.26494989133165303,-0.6212467258046025,,,,,2.8852624972787813,-0.00041405296715434016
matched_200_eligible_folds,ahn4_p95_height_m,5,source_offset,19,87,2.7672738306605646,2.854566486765054,0.07897053393234145,0.006241772298374328,0.4683681347971433,0.45256550783329946,0.5464646464646465,0.5212407155638332,2.47209097850887,-0.12773931809399308
matched_200_eligible_folds,ahn4_p95_height_m,5,source_plus_target_ridge,19,87,2.899892457074612,3.132916277932662,0.05488806657748855,-0.35669319004677413,0.47682793482793484,0.4515859875833992,0.5578947368421052,0.5229842205885251,2.4431376007981958,-0.10176379823398961
matched_200_eligible_folds,ahn4_p95_height_m,5,target_only_ridge,19,87,3.069190952892379,3.200616804740742,-0.10059552520399714,-0.20143761937064947,0.22093973379067966,0.21523118987898737,0.30043351430192045,0.2684521343878541,2.8122190931220192,-0.17042068855772324
matched_200_eligible_folds,ahn4_p95_height_m,5,target_reference_mean,19,87,3.206893707189911,3.2896466073692827,-0.11818777350068305,-0.25666258806548015,,,,,2.8852624972787813,-0.16676066105234824
