scope,fold,target,target_variant,model,rows,rmse,mae,r2,bias,block_spearman
fold,3,ahn4_height_cv,height_adjusted,tessera_v2,113,0.05146826528430371,0.036578944406291426,0.7054876413607796,-0.001842358728899214,0.6118411000763941
fold,3,ahn4_height_cv,height_adjusted,conventional,113,0.0724738418579909,0.059114060824322676,0.41603471515826085,0.005136840658938619,0.33915748117428784
fold,3,ahn4_height_cv,height_adjusted,fused_v1,113,0.059645360102494036,0.04398779015199674,0.60447149102172,0.004651618397600846,0.6116173742224162
fold,3,ahn4_height_cv,height_adjusted,fused_v2,113,0.05680710171191334,0.04256661177971423,0.641218759862763,0.0014381634906266837,0.5804267161410018
fold,3,ahn4_entropy,raw,tessera_v1,113,0.2192575833078017,0.1743697873889959,0.5535441353084736,0.12756384304425533,0.6350049110553312
fold,3,ahn4_entropy,raw,tessera_v2,113,0.20892016814484365,0.1673176749288908,0.5946501470524441,0.10232774200899675,0.6193331878205827
fold,3,ahn4_entropy,raw,conventional,113,0.34415416157419665,0.26964700984202844,-0.09995606167533078,0.19583862695493176,0.14553639637673246
fold,3,ahn4_entropy,raw,fused_v1,113,0.2519364470724718,0.20235903660926463,0.41054414306610376,0.15047475707865615,0.5742606133362436
fold,3,ahn4_entropy,raw,fused_v2,113,0.24207294518584704,0.19764250309820902,0.4557959186143967,0.13352659184697863,0.5826803448652188
fold,3,ahn4_entropy,height_adjusted,tessera_v1,113,0.15001776510435763,0.11370187574701504,0.562001398450727,0.06213297142979392,0.47114482156498966
fold,3,ahn4_entropy,height_adjusted,tessera_v2,113,0.14377897407158924,0.1135620572341484,0.5976739974515135,0.03688399847860929,0.4294717887154862
fold,3,ahn4_entropy,height_adjusted,conventional,113,0.2096344674249013,0.15995225155417578,0.14471132730711345,0.08442477226716155,0.42978827894794286
fold,3,ahn4_entropy,height_adjusted,fused_v1,113,0.16902602661143382,0.13277491743057382,0.44397476011117376,0.07581124804780266,0.40396704136199935
fold,3,ahn4_entropy,height_adjusted,fused_v2,113,0.15884647234143284,0.12832134868252473,0.5089310324808485,0.058864316601706115,0.556673578522318
fold,3,ahn4_pulse_penetration,raw,tessera_v1,113,0.03709226645969013,0.027790636052811138,0.09761817509456616,-0.0029559621818972567,0.5689621303066682
fold,3,ahn4_pulse_penetration,raw,tessera_v2,113,0.03636772909182723,0.02875119097745704,0.13252700437212994,-0.001022345308396641,0.47928625995852886
fold,3,ahn4_pulse_penetration,raw,conventional,113,0.034145574089815715,0.02750228985428829,0.23529763137705906,-0.007400393646439225,0.5524337007530284
fold,3,ahn4_pulse_penetration,raw,fused_v1,113,0.032323005852928695,0.024103069062773222,0.314753100339086,-0.006290900743752808,0.61429117101386
fold,3,ahn4_pulse_penetration,raw,fused_v2,113,0.03266202435183708,0.025806546694446653,0.3003033508044609,-0.003661300359422656,0.6253519589654043
fold,3,ahn4_pulse_penetration,height_adjusted,tessera_v1,113,0.03484368810627799,0.02630621213937809,0.08930325571094577,-0.001340750906702966,0.5535086761977518
fold,3,ahn4_pulse_penetration,height_adjusted,tessera_v2,113,0.03430632008080185,0.02718046643380107,0.11717663381421528,0.0005289746575397762,0.2845465458910837
fold,3,ahn4_pulse_penetration,height_adjusted,conventional,113,0.03162709827685894,0.02627560891941101,0.24968393548199774,-0.003988044006131928,0.5996507693986686
fold,3,ahn4_pulse_penetration,height_adjusted,fused_v1,113,0.02911323875283238,0.02222046954842255,0.36422039425389274,-0.004215011209037476,0.6816872203426826
fold,3,ahn4_pulse_penetration,height_adjusted,fused_v2,113,0.030380609677652125,0.024689230450611534,0.30766144259493455,-0.0017748399639984959,0.6189566735785224
fold,3,ahn4_sigma_z,raw,tessera_v1,113,1.148841341114044,0.9128022545413038,0.32487059082774516,0.6573209125329237,0.5031048783149623
fold,3,ahn4_sigma_z,raw,tessera_v2,113,1.1636278866392384,0.9179912789457453,0.30737979367974233,0.6365592472746183,0.5841263778238568
fold,3,ahn4_sigma_z,raw,conventional,113,1.6689756730261773,1.378174304029618,-0.4248427238159336,1.1833779676736464,0.27423878642366034
fold,3,ahn4_sigma_z,raw,fused_v1,113,1.2632535735692745,0.9817136212667221,0.1837034011702381,0.8515352293882426,0.5883771690494379
fold,3,ahn4_sigma_z,raw,fused_v2,113,1.2471614173850325,0.960970207265586,0.20436798554113145,0.8112676427027687,0.6755975117319656
fold,3,ahn4_sigma_z,height_adjusted,tessera_v1,113,0.5576590937228966,0.4741333596117898,0.5637128518928849,0.1288009055469497,0.40811961148095593
fold,3,ahn4_sigma_z,height_adjusted,tessera_v2,113,0.5624454933203422,0.4739324030472857,0.5561913880551438,0.1155251350537702,0.573300229182582
fold,3,ahn4_sigma_z,height_adjusted,conventional,113,0.7521553352731811,0.6481798727572906,0.20631179988879478,0.3228715150938966,0.11617919895230815
fold,3,ahn4_sigma_z,height_adjusted,fused_v1,113,0.6524376712771471,0.5458420999690132,0.40280948597251665,0.26076095665701754,0.36334170031649027
fold,3,ahn4_sigma_z,height_adjusted,fused_v2,113,0.6518427416046089,0.5499015174354785,0.4038980937812374,0.2208768150194442,0.5739768634726617
fold,4,ahn4_p95_height_m,raw,tessera_v1,112,3.9659073307467474,3.090020665450971,-0.04797011615325264,-2.2030354205196896,0.36335486682376633
fold,4,ahn4_p95_height_m,raw,tessera_v2,112,3.8404498656127903,3.0187445172545564,0.01728411878569691,-1.9897162194893467,0.5240745697683497
fold,4,ahn4_p95_height_m,raw,conventional,112,3.164414206354508,2.456365845572517,0.3328086217172024,-0.3989387912578491,0.17332432320470598
fold,4,ahn4_p95_height_m,raw,fused_v1,112,3.7932444901819333,3.1009694185241807,0.041293999239793044,-1.7070038880632594,0.3720447017097735
fold,4,ahn4_p95_height_m,raw,fused_v2,112,3.5946484847780282,2.923266003191485,0.13905257788576209,-1.5188675962778948,0.3285380488729771
fold,4,ahn4_height_sd_m,raw,tessera_v1,112,1.4341963123800052,1.111362202437079,0.027747942901958034,-0.7634223237230423,0.43574860811702915
fold,4,ahn4_height_sd_m,raw,tessera_v2,112,1.5446245329071457,1.1972384678480879,-0.1277362078421107,-0.7867675436281238,0.44903245345829074
fold,4,ahn4_height_sd_m,raw,conventional,112,1.219987551487517,0.919469649565448,0.29648645062798074,-0.14711632260340135,0.23059510930324328
fold,4,ahn4_height_sd_m,raw,fused_v1,112,1.2774642893240642,0.9959318091243974,0.22863628669931346,-0.5296845346822444,0.3310868424504788
fold,4,ahn4_height_sd_m,raw,fused_v2,112,1.317080068983521,1.0593862120958792,0.1800525431919605,-0.5316015708023754,0.4187841132817209
fold,4,ahn4_height_sd_m,height_adjusted,tessera_v1,112,0.8144288448341368,0.6662530880587397,0.1070158511484326,-0.33994885432721605,0.5023837141062021
fold,4,ahn4_height_sd_m,height_adjusted,tessera_v2,112,0.9571248404841678,0.7596797664977818,-0.23331675558878873,-0.44387301790341255,0.413377823664905
fold,4,ahn4_height_sd_m,height_adjusted,conventional,112,0.8354143505026115,0.6318979744959778,0.0604036550694006,-0.0673111431773651,0.13452897448112758
fold,4,ahn4_height_sd_m,height_adjusted,fused_v1,112,0.7676364193080693,0.6204404101779948,0.20667964366518765,-0.21494115607862138,0.32553965173582394
fold,4,ahn4_height_sd_m,height_adjusted,fused_v2,112,0.8194057521400568,0.6669480034246738,0.09606859962221437,-0.270474848897148,0.3402281131946204
fold,4,ahn4_height_cv,raw,tessera_v1,112,0.05451444002509388,0.04257946722853356,0.43023590699887604,-0.0018490504507491636,0.5345930783729828
fold,4,ahn4_height_cv,raw,tessera_v2,112,0.05775831126964278,0.0470211795595745,0.3604110686835523,-0.009019235163861898,0.5503281805913384
fold,4,ahn4_height_cv,raw,conventional,112,0.08034642023856696,0.06512611940534573,-0.23767047073098624,-0.0041903879211043025,0.027830396610300925
fold,4,ahn4_height_cv,raw,fused_v1,112,0.06457144513848234,0.05155595867761046,0.20062055285347125,0.0024816198983040366,0.4001986317775792
fold,4,ahn4_height_cv,raw,fused_v2,112,0.059999114035379816,0.046284113232480224,0.3098211596113828,-0.0015298283923196718,0.5539420043008559
fold,4,ahn4_height_cv,height_adjusted,tessera_v1,112,0.052658773206689255,0.040438333848734534,0.4396810876443187,-0.012591749132194574,0.6791931088581807
fold,4,ahn4_height_cv,height_adjusted,tessera_v2,112,0.05939040010554588,0.04609478442961078,0.28726791586672595,-0.016872729026298553,0.5518263103191333
fold,4,ahn4_height_cv,height_adjusted,conventional,112,0.07225779613678109,0.05513068981539019,-0.05502616413641137,-0.0044774597502476475,0.12907779355147778
fold,4,ahn4_height_cv,height_adjusted,fused_v1,112,0.05609413936819996,0.044733055064321174,0.36418790451403515,-0.005630723664868174,0.4620715541768173
fold,4,ahn4_height_cv,height_adjusted,fused_v2,112,0.056177372989999336,0.044967945917526765,0.3622996428641605,-0.00801164114956929,0.4611683106898417
fold,4,ahn4_entropy,raw,tessera_v1,112,0.21014862072437482,0.1717475856636232,0.16223189215680567,-0.09600258194962939,0.43170658421854585
fold,4,ahn4_entropy,raw,tessera_v2,112,0.19228092349333567,0.1593125083123018,0.2986365426920642,-0.06480618720396993,0.40250132642477143
fold,4,ahn4_entropy,raw,conventional,112,0.22165790194063995,0.17271387670890176,0.0679543751984204,0.006888424393189588,0.16801675198804383
fold,4,ahn4_entropy,raw,fused_v1,112,0.19516016054913962,0.1593016133492184,0.27747468302941747,-0.05473645732152592,0.3121015746613832
fold,4,ahn4_entropy,raw,fused_v2,112,0.18427399076223616,0.1527552843274819,0.3558324871023716,-0.03742283801554026,0.39685407627991354
fold,4,ahn4_entropy,height_adjusted,tessera_v1,112,0.14803318848386368,0.12086632281933309,-0.040123569399103554,-0.027964260038648187,0.29757663920343347
fold,4,ahn4_entropy,height_adjusted,tessera_v2,112,0.1420699260815143,0.11229199728654472,0.04198775597559523,-0.010039509162886732,0.38570285376505464
fold,4,ahn4_entropy,height_adjusted,conventional,112,0.16110771936300883,0.12058960139337792,-0.23196806536450554,0.017270644775822897,0.13545391344434404
fold,4,ahn4_entropy,height_adjusted,fused_v1,112,0.14394441315961654,0.11314149159636415,0.016540731442138523,-0.0035143814048998793,0.25032013441104345
fold,4,ahn4_entropy,height_adjusted,fused_v2,112,0.13781258637557373,0.11028807976161674,0.0985440338690663,0.004563089091344528,0.2481677015169838
fold,4,ahn4_pulse_penetration,raw,tessera_v1,112,0.03457660467788543,0.029066605862183872,-0.283876175962702,-0.0024279243997873796,0.38030122455959775
fold,4,ahn4_pulse_penetration,raw,tessera_v2,112,0.042167441339373904,0.03587368556810703,-0.9094704847723243,-0.018193007602636164,0.30406601638659053
fold,4,ahn4_pulse_penetration,raw,conventional,112,0.031533535500468036,0.025562851478891004,-0.06783409388429096,-0.006182016145888223,0.23400124596296845
fold,4,ahn4_pulse_penetration,raw,fused_v1,112,0.033131639211702923,0.027146574887133172,-0.17881132020977653,3.070493737232065e-05,0.37432955136304413
fold,4,ahn4_pulse_penetration,raw,fused_v2,112,0.03517624022489843,0.02884244686440055,-0.3287928661382724,-0.009210154773544805,0.3666615680969748
fold,4,ahn4_pulse_penetration,height_adjusted,tessera_v1,112,0.03745337944442606,0.030481628427551217,-0.2628551315009442,-0.010033210366221007,0.33813779256362986
fold,4,ahn4_pulse_penetration,height_adjusted,tessera_v2,112,0.0480248033533905,0.040203153083598654,-1.0763602340220912,-0.0245496516788542,0.23550869651348114
fold,4,ahn4_pulse_penetration,height_adjusted,conventional,112,0.03277014019367455,0.025887194743528876,0.03321899046305221,-0.007187485445675966,0.15849618218039271
fold,4,ahn4_pulse_penetration,height_adjusted,fused_v1,112,0.03555627711315745,0.0283974016688316,-0.13816198744631314,-0.005944505954454167,0.35141136110035626
fold,4,ahn4_pulse_penetration,height_adjusted,fused_v2,112,0.03960884882292599,0.032809827774726026,-0.4123942899693709,-0.014161928999584414,0.3219507233861302
fold,4,ahn4_sigma_z,raw,tessera_v1,112,1.401046986818699,1.0874532633037755,0.040296821728267984,-0.7578776140835168,0.37173025007953236
fold,4,ahn4_sigma_z,raw,tessera_v2,112,1.4819931540553746,1.1728141849798983,-0.07380130423707532,-0.7471379015024441,0.5153447429763219
fold,4,ahn4_sigma_z,raw,conventional,112,1.1861278017222505,0.9006734305718153,0.3121487938376353,-0.09605338338253014,0.22812806544863962
fold,4,ahn4_sigma_z,raw,fused_v1,112,1.2311523628671177,0.9537979520048724,0.25893698661731,-0.5046373286868898,0.4149403892226859
fold,4,ahn4_sigma_z,raw,fused_v2,112,1.2530869199532237,1.0100318157295363,0.23229578394404038,-0.49168952704891833,0.4399168614479619
fold,4,ahn4_sigma_z,height_adjusted,tessera_v1,112,0.7947593209093746,0.6533766652814871,0.06486211939205067,-0.33060193344186406,0.38966675270503026
fold,4,ahn4_sigma_z,height_adjusted,tessera_v2,112,0.9082446597404376,0.7254495425434931,-0.2212655197692468,-0.39918074899077205,0.4354721169314471
fold,4,ahn4_sigma_z,height_adjusted,conventional,112,0.7986699576678696,0.5862028130130686,0.05563673096534394,-0.02002195245055727,0.06985209102433985
fold,4,ahn4_sigma_z,height_adjusted,fused_v1,112,0.7397564219475937,0.5932266621550778,0.1898193288275315,-0.185193993251348,0.2731849224672191
fold,4,ahn4_sigma_z,height_adjusted,fused_v2,112,0.7782369683814981,0.6382882321488756,0.1033393646960844,-0.2257815438648867,0.298410454510933
pooled,-1,ahn4_entropy,height_adjusted,conventional,589,0.17262326711966663,0.1306478016781344,0.04586823502989745,0.016299817993682533,0.3226133996255163
pooled,-1,ahn4_entropy,height_adjusted,fused_v1,589,0.15455784818789312,0.12069165341776475,0.23512262247410742,0.001372713856151368,0.40000131406558814
pooled,-1,ahn4_entropy,height_adjusted,fused_v2,589,0.14785538096497636,0.1157855044701514,0.30002269395913495,0.00013789878738396544,0.3865767411481208
pooled,-1,ahn4_entropy,height_adjusted,tessera_v1,589,0.14409572881485375,0.11329647286744617,0.33516801269079166,-0.008193834580670176,0.4415564731073949
pooled,-1,ahn4_entropy,height_adjusted,tessera_v2,589,0.1427415425840385,0.11182219804229243,0.34760524272413584,-0.01157884357674663,0.41902961745215883
pooled,-1,ahn4_entropy,raw,conventional,589,0.250329874071729,0.1907421197184797,0.04387262191543473,0.031726668510389446,0.2311405491327122
pooled,-1,ahn4_entropy,raw,fused_v1,589,0.20781962146012553,0.16426816059717597,0.34103326582560767,-0.011952489687962534,0.4638132125773574
pooled,-1,ahn4_entropy,raw,fused_v2,589,0.20308109223510493,0.16259195201295928,0.37074109044664494,-0.0060180392619087215,0.48506205503744465
pooled,-1,ahn4_entropy,raw,tessera_v1,589,0.20446905893573714,0.16240651439556889,0.36211030147875956,-0.03445534346044542,0.5305021392079532
pooled,-1,ahn4_entropy,raw,tessera_v2,589,0.19826482854380553,0.15903202633482708,0.4002341278880126,-0.027553560121040155,0.49030025126305654
pooled,-1,ahn4_height_cv,height_adjusted,conventional,589,0.06644130423416686,0.051750444568108914,0.25882196513375566,0.0024905635314678726,0.3404866841068227
pooled,-1,ahn4_height_cv,height_adjusted,fused_v1,589,0.05549118303696282,0.04364896263587775,0.4829956348691631,0.0010158414785370292,0.5694621135179496
pooled,-1,ahn4_height_cv,height_adjusted,fused_v2,589,0.05428850568598041,0.04330505036113444,0.5051631681765234,-0.0007397048014934569,0.5747571331662694
pooled,-1,ahn4_height_cv,height_adjusted,tessera_v1,589,0.05381288847941074,0.04103462703827099,0.5137956385231979,-0.003064734703703777,0.6464062296912356
pooled,-1,ahn4_height_cv,height_adjusted,tessera_v2,589,0.05307790839056653,0.04067069066996982,0.5269861650287944,-0.004831784799541493,0.6168249696840764
pooled,-1,ahn4_height_cv,raw,conventional,589,0.0726456713621222,0.058204996439931975,0.21625170882528066,0.006148396954671292,0.3039424192950624
pooled,-1,ahn4_height_cv,raw,fused_v1,589,0.0617899730940698,0.048650073889930326,0.43298684384197395,0.006443908336220185,0.5723584728377953
pooled,-1,ahn4_height_cv,raw,fused_v2,589,0.059345073425450284,0.04719423847321433,0.47697016054713315,0.0048845151487629974,0.6319680821644351
pooled,-1,ahn4_height_cv,raw,tessera_v1,589,0.05841953461020847,0.044186405159284285,0.4931571674298909,0.0032241635139675143,0.6159580863230952
pooled,-1,ahn4_height_cv,raw,tessera_v2,589,0.05626852983868964,0.04486634355032608,0.5297938988449018,0.0015751490821481774,0.6496231075370378
pooled,-1,ahn4_height_sd_m,height_adjusted,conventional,589,0.8077708108109409,0.6219114295981496,0.2123608800444674,0.03354672796524937,0.23555264961444433
pooled,-1,ahn4_height_sd_m,height_adjusted,fused_v1,589,0.7306245131751086,0.5750910770790144,0.35562386859470185,-0.04104923228934315,0.4421995722358698
pooled,-1,ahn4_height_sd_m,height_adjusted,fused_v2,589,0.7484492725529651,0.5968228036596095,0.323799156552824,-0.06235282807341143,0.4979414420462857
pooled,-1,ahn4_height_sd_m,height_adjusted,tessera_v1,589,0.731360550745729,0.5517694883426066,0.3543249142529483,-0.11682970578388667,0.5403336190709719
pooled,-1,ahn4_height_sd_m,height_adjusted,tessera_v2,589,0.7693974848660183,0.5846843705501427,0.2854173103408868,-0.15703285015944635,0.5299901371690665
pooled,-1,ahn4_height_sd_m,raw,conventional,589,1.4005336726055877,1.0696336651103815,0.12377878790651031,0.14204612386121007,0.23729169275736012
pooled,-1,ahn4_height_sd_m,raw,fused_v1,589,1.2371830426771546,0.9563183545413853,0.31625435944931357,-0.1047687036967677,0.41532069041056646
pooled,-1,ahn4_height_sd_m,raw,fused_v2,589,1.2527618750118186,0.9860589705458233,0.29892624547125446,-0.0928424396059875,0.48004149813405217
pooled,-1,ahn4_height_sd_m,raw,tessera_v1,589,1.2843241405142751,0.9909611147927213,0.26315533345093933,-0.2554190362894455,0.47113274012444456
pooled,-1,ahn4_height_sd_m,raw,tessera_v2,589,1.3145342957873334,1.0206617266494658,0.22808319605998295,-0.24624483776001085,0.4682195601920458
pooled,-1,ahn4_p95_height_m,raw,conventional,589,4.144116937527808,3.210199223744975,0.08576359291623137,0.17743943141053634,0.15545649429747402
pooled,-1,ahn4_p95_height_m,raw,fused_v1,589,3.852103126661414,3.052524990062209,0.21006688717337352,-0.6631541347657426,0.3617946796743336
pooled,-1,ahn4_p95_height_m,raw,fused_v2,589,3.7086633106629754,2.9411322906991195,0.26780067479274805,-0.5401366310479655,0.31347523592225496
pooled,-1,ahn4_p95_height_m,raw,tessera_v1,589,3.9742809204012284,3.058037062150902,0.15916335225895117,-1.0091110614927346,0.3305119574984114
pooled,-1,ahn4_p95_height_m,raw,tessera_v2,589,3.7999054778918833,2.939270390409704,0.2313297089505656,-0.8537198755756321,0.4042289203620375
pooled,-1,ahn4_pulse_penetration,height_adjusted,conventional,589,0.03374621544464175,0.027123678521500036,0.17128775327218404,0.0006350695278002548,0.29889273260162064
pooled,-1,ahn4_pulse_penetration,height_adjusted,fused_v1,589,0.032661509529587705,0.025493778146351273,0.22370620847149902,0.002054536245950215,0.42537379543633935
pooled,-1,ahn4_pulse_penetration,height_adjusted,fused_v2,589,0.03524209240492196,0.028332909387868553,0.09619034085424749,0.00041067730106899967,0.4148731239726513
pooled,-1,ahn4_pulse_penetration,height_adjusted,tessera_v1,589,0.035280045517332534,0.027853008074532174,0.09424262107880588,0.0029642264864305963,0.3542506292232833
pooled,-1,ahn4_pulse_penetration,height_adjusted,tessera_v2,589,0.03939452239152001,0.031692193922968376,-0.12934149714819698,-0.0018785731861248281,0.2538638772914647
pooled,-1,ahn4_pulse_penetration,raw,conventional,589,0.03495518697774952,0.028058006820346326,0.09628702536034417,0.0007242855295439563,0.32375695316707714
pooled,-1,ahn4_pulse_penetration,raw,fused_v1,589,0.03331655001464486,0.02621666876666571,0.17902996725085385,0.004486809469064291,0.4223313673530096
pooled,-1,ahn4_pulse_penetration,raw,fused_v2,589,0.034861283198959515,0.02777662930594325,0.10113598104701371,0.002321456045482125,0.43977189221137486
pooled,-1,ahn4_pulse_penetration,raw,tessera_v1,589,0.036333402953247766,0.029098629022756974,0.023618798605987368,0.006372562769356939,0.4024045706573931
pooled,-1,ahn4_pulse_penetration,raw,tessera_v2,589,0.038732413195112995,0.03146693178654664,-0.10957425363348006,0.0007926687827397708,0.3168874525281164
pooled,-1,ahn4_sigma_z,height_adjusted,conventional,589,0.7908781170451832,0.6085275100019761,0.16586307701011704,0.055358282279080066,0.15063405049799175
pooled,-1,ahn4_sigma_z,height_adjusted,fused_v1,589,0.7269046137213037,0.5700170620127624,0.2953506135868472,-0.022973965253031314,0.3453031015981748
pooled,-1,ahn4_sigma_z,height_adjusted,fused_v2,589,0.7411044543349256,0.589685359966043,0.267551532821772,-0.04348270810028509,0.4117213342388674
pooled,-1,ahn4_sigma_z,height_adjusted,tessera_v1,589,0.7279700288873144,0.555582126913578,0.2932835079252274,-0.09986242404178881,0.4436602945430943
pooled,-1,ahn4_sigma_z,height_adjusted,tessera_v2,589,0.7575618575734612,0.5780378386445016,0.23465997200477173,-0.13800590504601207,0.46874837564896904
pooled,-1,ahn4_sigma_z,raw,conventional,589,1.3754455358292954,1.0520586071722149,0.10310565173692521,0.1606509192903254,0.2277254941762244
pooled,-1,ahn4_sigma_z,raw,fused_v1,589,1.2118004110612695,0.9337556501371977,0.30382779145668926,-0.09025457408646478,0.43528525092502096
pooled,-1,ahn4_sigma_z,raw,fused_v2,589,1.2224886723232913,0.9611005107422435,0.29149294625217836,-0.07784778688229352,0.4755391659851089
pooled,-1,ahn4_sigma_z,raw,tessera_v1,589,1.2588971514260794,0.9625129502083464,0.2486626256425012,-0.2413716318132967,0.43030302968413503
pooled,-1,ahn4_sigma_z,raw,tessera_v2,589,1.2803672560926838,0.9946042950743034,0.2228164329374248,-0.2311643421035977,0.4947433133136314
