target_site,forest_group,fold,target,reference_pool_rows,eligible_200,budget,replicate,method,reference_rows,reference_blocks,rmse,mae,r2,bias,unit_spearman,block_spearman,centred_rmse,test_rows,test_blocks
drents_friese_wold_and_leggelderveld,conifer,1,ahn4_sigma_z,1289,True,0,0,source_ridge,0,0,1.143462276064717,0.9076618119591332,-0.2225055863578298,-0.3298798612598741,0.3668962148962149,0.6062049062049063,1.0948448538118398,1000,55
drents_friese_wold_and_leggelderveld,conifer,2,ahn4_p95_height_m,1398,True,0,0,source_ridge,0,0,3.076474281140181,2.3601478371039275,0.0172250788322065,-0.3117396475265119,0.5256221376221376,0.5464646464646465,3.060639213412296,1000,55
drents_friese_wold_and_leggelderveld,conifer,2,ahn4_height_sd_m,1398,True,0,0,source_ridge,0,0,1.1727879437368822,0.895409586909143,-0.1472026646490405,0.009316728924017,0.4873115233115234,0.5603174603174604,1.172750936702564,1000,55
drents_friese_wold_and_leggelderveld,conifer,2,ahn4_height_cv,1398,True,0,0,source_ridge,0,0,0.0819215897725825,0.0633469548894277,0.1049660302052635,0.0062094557335243,0.5137115617115617,0.524819624819625,0.0816859200251836,1000,55
drents_friese_wold_and_leggelderveld,conifer,2,ahn4_entropy,1398,True,0,0,source_ridge,0,0,0.2288932205474723,0.1809438975875527,0.20546035569453,-0.0065924008025906,0.7235857355857357,0.7756854256854258,0.2287982663051707,1000,55
drents_friese_wold_and_leggelderveld,conifer,2,ahn4_pulse_penetration,1398,True,0,0,source_ridge,0,0,0.0505128373015559,0.0379082720469339,0.4881478275171318,-0.0056053438037581,0.6098855258855259,0.6265512265512266,0.050200865063215,1000,55
drents_friese_wold_and_leggelderveld,conifer,2,ahn4_sigma_z,1398,True,0,0,source_ridge,0,0,1.1387844999789605,0.8740911760064934,-0.3336525335502884,-0.2617427365549128,0.4556159996159996,0.4455988455988457,1.1082963851123382,1000,55
drents_friese_wold_and_leggelderveld,conifer,3,ahn4_p95_height_m,1115,True,0,0,source_ridge,0,0,3.0676271290544608,2.366119329437748,0.1742678212827686,-1.1311764131159563,0.605007605007605,0.8062049062049064,2.851451582145668,1000,55
drents_friese_wold_and_leggelderveld,conifer,3,ahn4_height_sd_m,1115,True,0,0,source_ridge,0,0,1.0472835779255587,0.7922222597059452,0.2001668383001684,-0.1853497210608022,0.6206323646323647,0.7882395382395384,1.0307513635670065,1000,55
drents_friese_wold_and_leggelderveld,conifer,3,ahn4_height_cv,1115,True,0,0,source_ridge,0,0,0.0869909610966606,0.0674395144886227,0.0536444426032651,0.0106594055329524,0.4459491139491139,0.49992784992785,0.0863354179129561,1000,55
drents_friese_wold_and_leggelderveld,conifer,3,ahn4_entropy,1115,True,0,0,source_ridge,0,0,0.2195302303985314,0.1666717596726996,0.4855366632602154,-0.0253380569554525,0.7673735476756683,0.8886002886002887,0.2180630755734554,1000,55
drents_friese_wold_and_leggelderveld,conifer,3,ahn4_pulse_penetration,1115,True,0,0,source_ridge,0,0,0.0488898498757217,0.0379289979899887,0.4930887963067457,-0.005025038529811,0.710028734028734,0.6976190476190478,0.0486309202940323,1000,55
drents_friese_wold_and_leggelderveld,conifer,3,ahn4_sigma_z,1115,True,0,0,source_ridge,0,0,1.022775056543835,0.7869845258181452,0.0923300393941589,-0.3678280679582257,0.5918303318303318,0.7615440115440117,0.9543434018792,1000,55
drents_friese_wold_and_leggelderveld,conifer,4,ahn4_p95_height_m,1742,True,0,0,source_ridge,0,0,3.410259573034529,2.599794799245573,0.0062668751111982,-0.7782517885982247,0.5723461465054983,0.670745044429255,3.3202702463831635,998,56
drents_friese_wold_and_leggelderveld,conifer,4,ahn4_height_sd_m,1742,True,0,0,source_ridge,0,0,1.1764734609614216,0.911740750304852,-0.1190910309452277,-0.0490234746723308,0.5226476338148025,0.5928913192071087,1.175451616731883,998,56
drents_friese_wold_and_leggelderveld,conifer,4,ahn4_height_cv,1742,True,0,0,source_ridge,0,0,0.0899675865305659,0.0669143731008699,0.1770663557998639,0.0057784158351448,0.4949463748084057,0.5198222829801776,0.089781827429447,998,56
drents_friese_wold_and_leggelderveld,conifer,4,ahn4_entropy,1742,True,0,0,source_ridge,0,0,0.241008333280659,0.1908988430870965,0.3684496694112007,-0.0125686227254372,0.7173214082177444,0.7767600820232399,0.2406803823195959,998,56
drents_friese_wold_and_leggelderveld,conifer,4,ahn4_pulse_penetration,1742,True,0,0,source_ridge,0,0,0.0502707834952747,0.0377243691111064,0.530988109534263,-0.0031010487457065,0.7281902095340406,0.7260423786739576,0.050175045290518,998,56
drents_friese_wold_and_leggelderveld,conifer,4,ahn4_sigma_z,1742,True,0,0,source_ridge,0,0,1.1328985027110456,0.8822468108316279,-0.2664466514358168,-0.2648265719422575,0.4676598838503389,0.5604921394395079,1.1015107372323891,998,56
brabantse_wal,conifer,0,ahn4_p95_height_m,1389,True,0,0,source_ridge,0,0,2.4766794470228266,2.009186707154981,0.2324753161537742,-0.1125466985527741,0.3608137448137448,0.5271493212669683,2.4741209194277807,1000,51
brabantse_wal,conifer,0,ahn4_height_sd_m,1389,True,0,0,source_ridge,0,0,1.2615518113021469,1.0429400145965095,-0.0028777577016896,-0.6030989916639818,0.369066549066549,0.661447963800905,1.108054411504063,1000,51
brabantse_wal,conifer,0,ahn4_height_cv,1389,True,0,0,source_ridge,0,0,0.1404430033810267,0.1126888724093698,-0.2277617998127727,-0.0930069115003994,0.4053572733572734,0.5365610859728507,0.1052328447388928,1000,51
brabantse_wal,conifer,0,ahn4_entropy,1389,True,0,0,source_ridge,0,0,0.2692773179785524,0.2261757347014335,0.1432159584250183,-0.1336727736771151,0.5314859194859195,0.53710407239819,0.233755991485115,1000,51
brabantse_wal,conifer,0,ahn4_pulse_penetration,1389,True,0,0,source_ridge,0,0,0.1008862230593423,0.082402828487951,-0.3512331860970077,0.0810192050135583,0.7838794478794479,0.8060633484162896,0.0601158749595344,1000,51
brabantse_wal,conifer,0,ahn4_sigma_z,1389,True,0,0,source_ridge,0,0,1.1984029718182596,0.9616455224206664,-0.025920453607156,-0.5498298263106894,0.2911575751575752,0.5799095022624434,1.0648271432312353,1000,51
brabantse_wal,conifer,1,ahn4_p95_height_m,1324,True,0,0,source_ridge,0,0,2.0840682552535736,1.6662416301246226,0.2572544231259862,-0.0839194027267294,0.4874754072709983,0.5265943823102536,2.082377973952295,999,52
brabantse_wal,conifer,1,ahn4_height_sd_m,1324,True,0,0,source_ridge,0,0,1.2234023705470567,0.962841127079506,-0.0189105878980624,-0.5839209588909127,0.4515148495188575,0.4544523179373346,1.0750579863561198,999,52
brabantse_wal,conifer,1,ahn4_height_cv,1324,True,0,0,source_ridge,0,0,0.1310334750724412,0.1028575964422005,-0.4941038589397644,-0.0841109668692074,0.3579620983709159,0.3152053274139844,0.1004744586543622,999,52
brabantse_wal,conifer,1,ahn4_entropy,1324,True,0,0,source_ridge,0,0,0.274545542704837,0.2353408833955454,-0.1171491659029508,-0.1893773228104573,0.6366682674658626,0.6077008452147187,0.1987749597515677,999,52
brabantse_wal,conifer,1,ahn4_pulse_penetration,1324,True,0,0,source_ridge,0,0,0.0872478775655323,0.0764061350788677,-0.3603483825768869,0.0752204958556616,0.7844734995516557,0.8044907367881841,0.0442048542913389,999,52
brabantse_wal,conifer,1,ahn4_sigma_z,1324,True,0,0,source_ridge,0,0,1.0856732477094415,0.8411512202551914,0.00551029850246,-0.3654753882499741,0.4077390817671377,0.4531716895756851,1.0223082418603,999,52
brabantse_wal,conifer,2,ahn4_p95_height_m,1510,True,0,0,source_ridge,0,0,2.335528744920468,1.8214362930135013,0.0187677807098378,0.0058405394506807,0.4396550469429876,0.3667719627764023,2.33552144208712,997,52
brabantse_wal,conifer,2,ahn4_height_sd_m,1510,True,0,0,source_ridge,0,0,1.2550253261466255,1.0158416532360792,-0.2165193415417325,-0.6596526643440673,0.4381614796341121,0.3387688892683342,1.0676829734023192,997,52
brabantse_wal,conifer,2,ahn4_height_cv,1510,True,0,0,source_ridge,0,0,0.1418084209113669,0.1121963341489702,-0.4875196750336543,-0.1024800800643492,0.4719387173762638,0.4574404507811833,0.0980176587732026,997,52
brabantse_wal,conifer,2,ahn4_entropy,1510,True,0,0,source_ridge,0,0,0.2807299607536516,0.2350365257009072,-0.1719568356899452,-0.1825186729347587,0.6512590745653675,0.5412789208571672,0.2132984877932362,997,52
brabantse_wal,conifer,2,ahn4_pulse_penetration,1510,True,0,0,source_ridge,0,0,0.1049874219438384,0.0866354968803931,-0.4318946605040272,0.0860390809653047,0.7870000493306949,0.7700845214718689,0.0601634050986088,997,52
brabantse_wal,conifer,2,ahn4_sigma_z,1510,True,0,0,source_ridge,0,0,1.1928744736374262,0.9382992870417431,-0.1586166167442824,-0.5766355801612032,0.3733427144799685,0.3225475966874413,1.044241790749594,997,52
brabantse_wal,conifer,3,ahn4_p95_height_m,1352,True,0,0,source_ridge,0,0,2.459225744364586,1.875757018203964,-0.0773602927779271,0.5412214066790029,0.3699414324143782,0.3303167420814479,2.398931147552583,999,52
brabantse_wal,conifer,3,ahn4_height_sd_m,1352,True,0,0,source_ridge,0,0,1.1049187638285214,0.8734576572046466,0.0831628052019192,-0.4227755798995251,0.4579065277702551,0.5155809784000682,1.0208360709246946,999,52
brabantse_wal,conifer,3,ahn4_height_cv,1352,True,0,0,source_ridge,0,0,0.1202472263075866,0.0959693605053205,-0.4114507474248607,-0.0827840694973179,0.4577678119000764,0.6011269529582515,0.0872134924890133,999,52
brabantse_wal,conifer,3,ahn4_entropy,1352,True,0,0,source_ridge,0,0,0.2535950297991581,0.2071894471153245,0.162713773643541,-0.13566275267995,0.5998342390486678,0.6228122598821821,0.2142569874569663,999,52
brabantse_wal,conifer,3,ahn4_pulse_penetration,1352,True,0,0,source_ridge,0,0,0.08600436763271,0.0736028287597782,-0.5525008223122763,0.0717817448831741,0.743536839444655,0.6532058396653292,0.0473722741002501,999,52
brabantse_wal,conifer,3,ahn4_sigma_z,1352,True,0,0,source_ridge,0,0,1.0579438332642666,0.8170828645169913,0.0228509091508347,-0.2647496314018889,0.3412990134662689,0.4167164688807308,1.024281595565621,999,52
brabantse_wal,conifer,4,ahn4_p95_height_m,1058,True,0,0,source_ridge,0,0,2.512193494217884,1.9456488655380768,-0.1148200142330881,0.2199715509472758,0.3640207001573666,0.1505165201058652,2.5025444389989384,998,52
brabantse_wal,conifer,4,ahn4_height_sd_m,1058,True,0,0,source_ridge,0,0,1.2433548647109085,1.0004139162123933,-0.1604891569796713,-0.5816665860910837,0.4048861395188954,0.2423802612481857,1.0989064119502738,998,52
brabantse_wal,conifer,4,ahn4_height_cv,1058,True,0,0,source_ridge,0,0,0.1356229657581221,0.106944697052415,-0.6761991004144305,-0.0959185568329091,0.4313376135556102,0.2761888499957312,0.0958812770884949,998,52
brabantse_wal,conifer,4,ahn4_entropy,1058,True,0,0,source_ridge,0,0,0.2649102992044633,0.2242738079037197,0.0087054098899114,-0.1624700199734522,0.6188267028362465,0.5031161956800136,0.2092390002710399,998,52
brabantse_wal,conifer,4,ahn4_pulse_penetration,1058,True,0,0,source_ridge,0,0,0.0935139781617024,0.0810156759961603,-0.4797567918040801,0.0797885738876218,0.7181913744507337,0.6118842311961069,0.0487713808355563,998,52
brabantse_wal,conifer,4,ahn4_sigma_z,1058,True,0,0,source_ridge,0,0,1.1379112412623416,0.9103558151122249,-0.1770877524746723,-0.4671428833590404,0.3828100778531227,0.3283531119269188,1.0376027754002033,998,52
maasduinen,conifer,0,ahn4_p95_height_m,917,True,0,0,source_ridge,0,0,2.38129189013243,1.953180405700306,0.1528118917495051,0.8208881303938725,0.4683681347971433,0.3263106717445911,2.235328553790009,644,42
maasduinen,conifer,0,ahn4_height_sd_m,917,True,0,0,source_ridge,0,0,1.0551251284107388,0.8533293074613533,-0.2602818460462976,0.5478257160581157,0.4479189322943402,0.1952029819301515,0.9017627301176242,644,42
maasduinen,conifer,0,ahn4_height_cv,917,True,0,0,source_ridge,0,0,0.0847595820877112,0.0669606262270282,-0.216217184832735,0.0405401950931019,0.4462797953673479,0.2697512357183372,0.0744357396517069,644,42
maasduinen,conifer,0,ahn4_entropy,917,True,0,0,source_ridge,0,0,0.1857250612983424,0.1486234783789188,0.3472827459391842,0.0542034022915797,0.6026125190919264,0.4799448991167653,0.1776394932842644,644,42
maasduinen,conifer,0,ahn4_pulse_penetration,917,True,0,0,source_ridge,0,0,0.0535105566714311,0.0467535657494506,0.2931085714009019,-0.0424081451030556,0.857518731372806,0.851713799530022,0.0326332484470151,644,42
maasduinen,conifer,0,ahn4_sigma_z,917,True,0,0,source_ridge,0,0,1.1164673270094156,0.9517736300975748,-0.577767768611765,0.6959061036262055,0.4082838349145646,0.1896928936066769,0.873048674024159,644,42
maasduinen,conifer,1,ahn4_p95_height_m,1128,True,0,0,source_ridge,0,0,2.387343298734933,1.98021308246318,0.0720408566078253,1.082303431775362,0.5135757495974944,0.507399577167019,2.127916189040787,644,43
maasduinen,conifer,1,ahn4_height_sd_m,1128,True,0,0,source_ridge,0,0,1.101559281478369,0.9204119398675608,-0.1396330759083683,0.615860828388957,0.4371100546356511,0.4601328903654484,0.9133171906118968,644,43
maasduinen,conifer,1,ahn4_height_cv,1128,True,0,0,source_ridge,0,0,0.0805000790977382,0.0659894309315187,-0.091187224029144,0.0415428887206749,0.3568512468524577,0.3562367864693446,0.0689525281007427,644,43
maasduinen,conifer,1,ahn4_entropy,1128,True,0,0,source_ridge,0,0,0.1975950575783337,0.1525530410978859,0.1914169070993715,0.084424978038235,0.6638446596183885,0.5462096043491392,0.1786511401100719,644,43
maasduinen,conifer,1,ahn4_pulse_penetration,1128,True,0,0,source_ridge,0,0,0.0649637886453764,0.0573216923587635,-0.9143100455525466,-0.0559236813330195,0.7877569505394714,0.7639685895499849,0.0330580656016654,644,43
maasduinen,conifer,1,ahn4_sigma_z,1128,True,0,0,source_ridge,0,0,1.0591651665609,0.8939292277180628,-0.7381831048861951,0.7334886242157177,0.3889720495771191,0.419057686499547,0.7640846080128255,644,43
maasduinen,conifer,2,ahn4_p95_height_m,890,True,0,0,source_ridge,0,0,2.222978587603448,1.7370762534831483,0.4522027461028987,0.5176656979941233,0.5433883808316723,0.6659619450317125,2.161864016552307,644,43
maasduinen,conifer,2,ahn4_height_sd_m,890,True,0,0,source_ridge,0,0,0.9146420158477092,0.7414327692699821,0.2409438484120255,0.4091070161244529,0.5496317748959956,0.5522500755058894,0.818047349798108,644,43
maasduinen,conifer,2,ahn4_height_cv,890,True,0,0,source_ridge,0,0,0.0871411871705371,0.0684984071283087,-0.0582370258400573,0.0323334496899146,0.42586936640751,0.2568710359408034,0.0809205445646551,644,43
maasduinen,conifer,2,ahn4_entropy,890,True,0,0,source_ridge,0,0,0.1776057657258225,0.139472400371171,0.5983139279021205,0.0304988261936373,0.7499474894804864,0.7973421926910299,0.1749675101836511,644,43
maasduinen,conifer,2,ahn4_pulse_penetration,890,True,0,0,source_ridge,0,0,0.0634142906989086,0.0548832241548064,0.1006068025272093,-0.0520301797109046,0.7099563314657186,0.7923588039867109,0.0362523470150093,644,43
maasduinen,conifer,2,ahn4_sigma_z,890,True,0,0,source_ridge,0,0,0.9426288006139,0.7751334835907268,-0.2354962511666134,0.6284644145519838,0.5034847890222801,0.5344306855934763,0.7025535818630716,644,43
maasduinen,conifer,3,ahn4_p95_height_m,1131,True,0,0,source_ridge,0,0,2.3742911926414965,1.93825601967128,-0.1461252728841582,0.9986188234856268,0.2912418294193247,0.3298097251585624,2.1540703593047192,644,43
maasduinen,conifer,3,ahn4_height_sd_m,1131,True,0,0,source_ridge,0,0,0.99589484728684,0.8170258273701091,-0.4319185541952632,0.5530792191194321,0.2849184621145869,0.2382965871337964,0.8281967907633534,644,43
maasduinen,conifer,3,ahn4_height_cv,1131,True,0,0,source_ridge,0,0,0.0772851160579733,0.063841947552337,-0.1208301367353188,0.0389653582445687,0.418554151206484,0.5442464512231955,0.0667434642565609,644,43
maasduinen,conifer,3,ahn4_entropy,1131,True,0,0,source_ridge,0,0,0.2058318327965513,0.1636809640351562,0.2973285480076795,0.0717490229458705,0.5372055957006746,0.5527031108426458,0.1929218004754787,644,43
maasduinen,conifer,3,ahn4_pulse_penetration,1131,True,0,0,source_ridge,0,0,0.0578877102245568,0.0488371032655555,0.1413799271293395,-0.0462478525934995,0.8193232421780668,0.825128360012081,0.0348155586704018,644,43
maasduinen,conifer,3,ahn4_sigma_z,1131,True,0,0,source_ridge,0,0,1.0654297614916433,0.8872898266844497,-1.1136752885077876,0.7266307510513652,0.1558460551065048,0.1424041075203866,0.7791972332462869,644,43
maasduinen,conifer,4,ahn4_p95_height_m,796,True,0,0,source_ridge,0,0,2.1006223684287404,1.7178424729803516,0.0281386910304696,0.7216560882102184,0.2959726958777165,0.4820295983086681,1.972771356516588,644,43
maasduinen,conifer,4,ahn4_height_sd_m,796,True,0,0,source_ridge,0,0,0.9222946095987724,0.7443380400242321,-0.3039967358008353,0.4812570428223834,0.199459845901673,0.2780126849894291,0.7867776087490076,644,43
maasduinen,conifer,4,ahn4_height_cv,796,True,0,0,source_ridge,0,0,0.0810086566708659,0.0667031286230718,-0.0178370925507667,0.0324770580367763,0.3360162857866211,0.4095439444276653,0.0742134971342416,644,43
maasduinen,conifer,4,ahn4_entropy,796,True,0,0,source_ridge,0,0,0.1914163988367185,0.1467034426000529,0.2357308349318827,0.0632994302724287,0.6132307189796494,0.5031712473572939,0.1806472249186342,644,43
maasduinen,conifer,4,ahn4_pulse_penetration,796,True,0,0,source_ridge,0,0,0.058289424622519,0.0498200785483833,0.0244808460852389,-0.0466018488308907,0.7662549317767606,0.7653276955602537,0.0350132076275101,644,43
maasduinen,conifer,4,ahn4_sigma_z,796,True,0,0,source_ridge,0,0,0.9613091498457368,0.8025588771708241,-0.8554647469435133,0.6582275209170152,0.174035833852448,0.2894895801872546,0.7006081731499949,644,43
vecht_en_beneden_reggegebied,conifer,0,ahn4_p95_height_m,795,True,0,0,source_ridge,0,0,2.731798203503971,2.2486958868314835,0.3079785576746217,0.0388914889444716,0.589274971475988,0.7463343108504398,2.7315213483982155,621,32
vecht_en_beneden_reggegebied,conifer,0,ahn4_height_sd_m,795,True,0,0,source_ridge,0,0,1.13128898823866,0.9295169919234212,0.3039002451305279,-0.017240132420002,0.6415060578136752,0.5916422287390029,1.1311576162251624,621,32
vecht_en_beneden_reggegebied,conifer,0,ahn4_height_cv,795,True,0,0,source_ridge,0,0,0.0862727591743795,0.0683869885370589,0.2982013389833885,0.0051242684960911,0.6378878551596517,0.5362903225806451,0.0861204438443071,621,32
vecht_en_beneden_reggegebied,conifer,0,ahn4_entropy,795,True,0,0,source_ridge,0,0,0.1985816794210877,0.1615743672269614,0.6469306230378529,-0.0082969731400037,0.8480935136622125,0.8097507331378297,0.1984082751258467,621,32
vecht_en_beneden_reggegebied,conifer,0,ahn4_pulse_penetration,795,True,0,0,source_ridge,0,0,0.0415560380110378,0.0309812824290831,0.7287479512849222,0.0010655799358734,0.8503380540134802,0.8610703812316713,0.0415423739641235,621,32
vecht_en_beneden_reggegebied,conifer,0,ahn4_sigma_z,795,True,0,0,source_ridge,0,0,1.036920015253478,0.843130170572535,0.2415904129969011,0.0167592523950188,0.5501732486106289,0.629765395894428,1.0367845704351668,621,32
vecht_en_beneden_reggegebied,conifer,1,ahn4_p95_height_m,694,True,0,0,source_ridge,0,0,2.469403709168841,2.02556702495717,0.46459181158005,0.2246344710506769,0.6431567199706554,0.7107771260997067,2.459165312310788,620,32
vecht_en_beneden_reggegebied,conifer,1,ahn4_height_sd_m,694,True,0,0,source_ridge,0,0,1.0753036963286833,0.8595176216670807,0.4565878284486672,0.176249946150594,0.6651174195763827,0.7162756598240468,1.0607610455800318,620,32
vecht_en_beneden_reggegebied,conifer,1,ahn4_height_cv,694,True,0,0,source_ridge,0,0,0.0908329849933657,0.0738906149583905,0.3435378229011572,0.0221389275254612,0.6548636585523661,0.6711876832844574,0.0880936947279847,620,32
vecht_en_beneden_reggegebied,conifer,1,ahn4_entropy,694,True,0,0,source_ridge,0,0,0.1944836789640287,0.1521766669298008,0.6733307618325011,0.0132235554059177,0.8318353686429145,0.8760997067448679,0.1940336026718311,620,32
vecht_en_beneden_reggegebied,conifer,1,ahn4_pulse_penetration,694,True,0,0,source_ridge,0,0,0.0363493745363258,0.0256369394431034,0.7626790508255643,-0.0010051346723917,0.8617675233118409,0.9255865102639296,0.0363354748623497,620,32
vecht_en_beneden_reggegebied,conifer,1,ahn4_sigma_z,694,True,0,0,source_ridge,0,0,1.0765976067617828,0.8793086075196279,0.2890269349218881,0.2265075741067192,0.5347341459466386,0.593475073313783,1.052500226013034,620,32
vecht_en_beneden_reggegebied,conifer,2,ahn4_p95_height_m,1239,True,0,0,source_ridge,0,0,2.361039962010647,1.9319431090992585,0.4519336581704427,0.8462027356217745,0.5060420334415625,0.6836510263929618,2.204189336794247,620,32
vecht_en_beneden_reggegebied,conifer,2,ahn4_height_sd_m,1239,True,0,0,source_ridge,0,0,0.9831308750345102,0.7803798009137897,0.396298524353031,0.2288777751301745,0.5579768300226351,0.5901759530791789,0.9561178177910832,620,32
vecht_en_beneden_reggegebied,conifer,2,ahn4_height_cv,1239,True,0,0,source_ridge,0,0,0.0854515058140548,0.067294736635501,0.2325979321301674,0.0120865261833794,0.5889513491903448,0.4281524926686216,0.0845924094154312,620,32
vecht_en_beneden_reggegebied,conifer,2,ahn4_entropy,1239,True,0,0,source_ridge,0,0,0.1950634912953395,0.1539264643521711,0.6571484659404363,0.0503092588071477,0.7740388200466097,0.7547653958944281,0.1884641719653962,620,32
vecht_en_beneden_reggegebied,conifer,2,ahn4_pulse_penetration,1239,True,0,0,source_ridge,0,0,0.0411184784630008,0.030468982068835,0.6869702722221573,0.0132406935690461,0.8461019963379783,0.812683284457478,0.0389283098133336,620,32
vecht_en_beneden_reggegebied,conifer,2,ahn4_sigma_z,1239,True,0,0,source_ridge,0,0,0.9984844110954604,0.7971794940258042,0.0134691532058043,0.3033702972585326,0.3631044154473564,0.4750733137829911,0.9512820727533542,620,32
vecht_en_beneden_reggegebied,conifer,3,ahn4_p95_height_m,844,True,0,0,source_ridge,0,0,2.4303025776573683,1.9019877546813635,0.4779113650524391,-0.2688209968598273,0.6506846307072165,0.845307917888563,2.4153893869551006,619,32
vecht_en_beneden_reggegebied,conifer,3,ahn4_height_sd_m,844,True,0,0,source_ridge,0,0,0.9890010815336712,0.780597646831083,0.4914654366454686,-0.0822208332726395,0.6924033641846791,0.8266129032258064,0.9855774316869904,619,32
vecht_en_beneden_reggegebied,conifer,3,ahn4_height_cv,844,True,0,0,source_ridge,0,0,0.0818524636792132,0.0657810699687606,0.3770007762818722,0.0106620414991151,0.6838132890657928,0.6660557184750733,0.0811550779768466,619,32
vecht_en_beneden_reggegebied,conifer,3,ahn4_entropy,844,True,0,0,source_ridge,0,0,0.1981183900042062,0.1581601859988429,0.6760795864989328,-0.0397841857891679,0.8216600631328528,0.7818914956011729,0.1940827530177571,619,32
vecht_en_beneden_reggegebied,conifer,3,ahn4_pulse_penetration,844,True,0,0,source_ridge,0,0,0.0494874542392098,0.0357002081602115,0.6440216857138963,0.0192518100714502,0.8425085771733098,0.847873900293255,0.0455892085481937,619,32
vecht_en_beneden_reggegebied,conifer,3,ahn4_sigma_z,844,True,0,0,source_ridge,0,0,0.9518784313097456,0.7520913832159557,0.3618760156650452,-0.0114005976340165,0.5836098958393943,0.7170087976539589,0.9518101566837208,619,32
vecht_en_beneden_reggegebied,conifer,4,ahn4_p95_height_m,883,True,0,0,source_ridge,0,0,2.574728391873723,2.032569277057944,0.4857651719538984,-0.6559852938785946,0.7198062597759434,0.6125366568914955,2.489760949596499,620,32
vecht_en_beneden_reggegebied,conifer,4,ahn4_height_sd_m,883,True,0,0,source_ridge,0,0,1.168180717411732,0.9256708075583524,0.4344819051063765,-0.205371886537916,0.7189804041818442,0.5828445747800586,1.1499863376372983,620,32
vecht_en_beneden_reggegebied,conifer,4,ahn4_height_cv,883,True,0,0,source_ridge,0,0,0.1049020673047649,0.0834560940477722,0.3215540877566736,-0.000738090411007,0.6894843890785859,0.6590909090909091,0.1048994706724424,620,32
vecht_en_beneden_reggegebied,conifer,4,ahn4_entropy,883,True,0,0,source_ridge,0,0,0.2061842638091729,0.1678783756978562,0.6405477054469453,-0.0595711588287584,0.8596233802427568,0.7408357771260996,0.1973910526805343,620,32
vecht_en_beneden_reggegebied,conifer,4,ahn4_pulse_penetration,883,True,0,0,source_ridge,0,0,0.0431340959959964,0.0330734540710042,0.7152160888620525,0.017751859049734,0.8751121251783994,0.9233870967741934,0.0393118523815682,620,32
vecht_en_beneden_reggegebied,conifer,4,ahn4_sigma_z,883,True,0,0,source_ridge,0,0,1.002339828823095,0.7670782282680606,0.3161597024390508,-0.1961659138220668,0.6117392135137809,0.5722140762463342,0.982956797982223,620,32
loonse_en_drunense_duinen_and_leemkuilen,conifer,0,ahn4_p95_height_m,886,True,0,0,source_ridge,0,0,2.0583419783513137,1.6584134010255185,0.6133452151994527,-0.1038588674282057,0.5106806551426615,0.6636262513904337,2.055720077126195,609,30
loonse_en_drunense_duinen_and_leemkuilen,conifer,0,ahn4_height_sd_m,886,True,0,0,source_ridge,0,0,0.8533606080062959,0.6825277802189166,0.4858936809782284,0.2038392054759645,0.5938524590163934,0.6017797552836485,0.8286578941926532,609,30
loonse_en_drunense_duinen_and_leemkuilen,conifer,0,ahn4_height_cv,886,True,0,0,source_ridge,0,0,0.075541950035687,0.0607777153454052,0.0813261645046672,0.0261439296090567,0.525239876826039,0.3819799777530589,0.0708736986461898,609,30
loonse_en_drunense_duinen_and_leemkuilen,conifer,0,ahn4_entropy,886,True,0,0,source_ridge,0,0,0.2283190097840786,0.1859477391258418,0.4915297670768949,-0.092399568965316,0.7068098454162539,0.7032258064516129,0.2087867090688629,609,30
loonse_en_drunense_duinen_and_leemkuilen,conifer,0,ahn4_pulse_penetration,886,True,0,0,source_ridge,0,0,0.0315903215098142,0.025008886099888,0.7694723599077751,-0.0040302046635202,0.750708951576227,0.7312569521690767,0.0313321857434743,609,30
loonse_en_drunense_duinen_and_leemkuilen,conifer,0,ahn4_sigma_z,886,True,0,0,source_ridge,0,0,0.8514965863511185,0.7056358580642722,0.3646051264500838,0.4156391809437085,0.6581234034776029,0.6542825361512792,0.7431625043232811,609,30
loonse_en_drunense_duinen_and_leemkuilen,conifer,1,ahn4_p95_height_m,1081,True,0,0,source_ridge,0,0,1.7769472440102132,1.4152576399956862,0.3894730168337051,0.2807350012787087,0.3734165140874064,0.4771968854282535,1.7546308349771285,610,30
loonse_en_drunense_duinen_and_leemkuilen,conifer,1,ahn4_height_sd_m,1081,True,0,0,source_ridge,0,0,0.7504459739168325,0.6111853418811918,0.1876006241587268,0.3386295843466541,0.5063992092004072,0.6952169076751946,0.6697008021297238,610,30
loonse_en_drunense_duinen_and_leemkuilen,conifer,1,ahn4_height_cv,1081,True,0,0,source_ridge,0,0,0.0693432281499594,0.0575818537952095,0.0098617783086997,0.028044674610732,0.4750398657787133,0.4820912124582869,0.0634190784877507,610,30
loonse_en_drunense_duinen_and_leemkuilen,conifer,1,ahn4_entropy,1081,True,0,0,source_ridge,0,0,0.2197759048503747,0.181659983557661,0.382436048502764,-0.1127973137520125,0.679647920245445,0.7325917686318131,0.1886218819838542,610,30
loonse_en_drunense_duinen_and_leemkuilen,conifer,1,ahn4_pulse_penetration,1081,True,0,0,source_ridge,0,0,0.0251317469125405,0.019820619462318,0.7395126409097854,0.0003556101729358,0.8130937919350655,0.8723025583982202,0.0251292308732458,610,30
